"logFC" "logCPM" "PValue" "FDR"
"persimmon" 0.719365284362003 3.5388307316553 0.132946451961593 0.589391307050466
"TRDMT1" 0.714161300353423 4.991198510481 0.132968895596398 0.589391307050466
"TMEM238" 0.710838338492777 6.29055248940313 0.133013767079677 0.589391307050466
"TFF1" 0.774417319351294 -0.354564555509659 0.133025715100352 0.589391307050466
"KLHL13" 0.706662558849359 5.77278432482505 0.133211223971496 0.589957740417246
"SMIM21" 0.729490189793827 1.66978565833546 0.133240622809852 0.589957740417246
"NR1H4" 0.715476040930338 4.85819256881257 0.133266067029325 0.589957740417246
"TNNI1" 0.715884175019257 4.82234173352832 0.133271368148771 0.589957740417246
"BAALC" -0.706301454302511 5.74861846548465 0.133301312232138 0.589959917216518
"FMO3" 0.713331636343504 4.99699991720634 0.133362055097759 0.590096336450609
"PTPRU" 0.710274800992268 6.2006188630131 0.133391054438039 0.590096336450609
"MFNG" -0.714266441923291 4.9311540249503 0.133448883478215 0.590221811647631
"ADAMTSL5" 0.705657963087788 5.40893846119012 0.133559370766867 0.590575041373016
"IGF1R" -0.720900177093248 2.87322871314908 0.133619146183082 0.590575041373016
"RNF212" 0.708018292522648 5.93433188141694 0.133637762774067 0.590575041373016
"RBM15" 0.716211728964021 4.42527910603428 0.133646680771997 0.590575041373016
"HOXD10" 0.709299285980654 6.51717068751848 0.133695520032162 0.590660556189729
"FARP2" 0.707640046123208 5.92677375328192 0.133785904512561 0.590929537660663
"THAP8" 0.70447349157221 5.65399402316805 0.133875248680262 0.591116102528916
"ZNF865" 0.772585821962905 -0.487700486040962 0.133896531773454 0.591116102528916
"GH1" 0.715792768597335 4.31151928663839 0.133926040754569 0.591116102528916
"TMEM95" 0.708539151927621 6.71563930538521 0.133989735581999 0.591116102528916
"KIAA1468" 0.709199316475147 6.15187314742073 0.134014300692145 0.591116102528916
"PRDX5" 0.715582742053431 4.73131370687531 0.134016770465228 0.591116102528916
"PAPD7" 0.71692281996008 3.79997968925425 0.134034713079044 0.591116102528916
"TMEM255B" 0.715137193629332 4.37261507337051 0.134135504627185 0.591430396915506
"SPANXN5" 0.707883851094885 6.72365854679407 0.134341839153211 0.592209810756594
"NGDN" 0.715956381288174 3.97977271883349 0.13443769415923 0.592427376251066
"SLC39A9" 0.715428193578651 4.61208506260622 0.134453874257046 0.592427376251066
"RGPD2" 0.714378927994476 4.37393804198757 0.134541327037676 0.592427376251066
"PSMD12" 0.703196386316429 5.65410666724497 0.134576918469239 0.592427376251066
"SNX31" 0.707250624423036 6.90359893080227 0.134584358358814 0.592427376251066
"COPG1" 0.706047440602921 5.27562804202328 0.134625685758009 0.592427376251066
"RTF1" -0.888537023967558 -1.76350822951905 0.134634977310568 0.592427376251066
"COMP" 0.714608422687467 4.49197161699181 0.134644870509488 0.592427376251066
"SLC38A5" 0.717750426210051 3.13289077179364 0.13470280473093 0.592427376251066
"HES1" 0.714731014791033 4.18129166707206 0.134822144196705 0.592427376251066
"RNF165" 0.705690130224028 5.92547958593395 0.134841212883379 0.592427376251066
"KLF7" 0.707023845150071 6.63980325488463 0.1348605260563 0.592427376251066
"AMIGO3" 0.739884249263289 0.886705387023344 0.134867679319738 0.592427376251066
"FIGNL1" 0.707475351021777 6.21814495595454 0.134899343357944 0.592427376251066
"COX7A2L" 0.714367612477975 4.69369150002355 0.134912947918966 0.592427376251066
"TPRX1" 0.707061585588557 6.50624945237668 0.134919710636138 0.592427376251066
"EVL" 0.727330351106375 1.55647148693584 0.134979225246323 0.592427376251066
"IGLON5" 0.715830511380607 3.45321397834739 0.135004787284807 0.592427376251066
"SLC35B1" 0.729519225013643 1.42097585923174 0.135032162842219 0.592427376251066
"METTL7B" 0.725513677630446 1.70682280555497 0.135036840150509 0.592427376251066
"TLR9" 0.714853744739298 3.97461708044594 0.135041380064741 0.592427376251066
"ACTC1" 0.883623811342235 -1.87810393331419 0.135059862515372 0.592427376251066
"GAS2" 0.706722287282197 6.52567998880798 0.135094286395382 0.592427376251066
"RNF125" 0.711084267924114 4.93453906198528 0.135151858640603 0.592427376251066
"LIMA1" -0.709080757384457 5.04975405651028 0.135154942027863 0.592427376251066
"TNR" 0.707033897649426 6.17235383409542 0.135177641349933 0.592427376251066
"CYB5R1" 0.740105869070416 0.851743892762041 0.135189732756409 0.592427376251066
"NDEL1" 0.714396229256931 4.07045139896119 0.135234066908322 0.592492037235478
"CHRNA10" 0.714439038142449 3.83645798751167 0.135353246731479 0.592753358130299
"ZNF480" 0.706504114765221 6.30481263633352 0.135360093480944 0.592753358130299
"SIGLEC5" 0.717526390781267 2.905696864656 0.135382487816191 0.592753358130299
"CENPJ" 0.716996016877901 3.01104850194798 0.135418537982008 0.592781629002972
"AGAP2" 0.716492569122613 3.07899959450202 0.135516689315896 0.593019561960083
"SP8" 0.714277857882769 3.69706897633848 0.135545912871559 0.593019561960083
"SLC5A4" 0.703157319571993 5.8456702466734 0.135621464809722 0.593019561960083
"AKAP6" 0.705452073726 6.78890813404441 0.135634507601624 0.593019561960083
"TNK1" 0.706843286286848 5.12421533801971 0.135656207371109 0.593019561960083
"SEMA3B" 0.71268460606275 4.28295648844798 0.135675659180175 0.593019561960083
"KRTAP5-10" 0.713104486811461 4.6084834498672 0.135705647354161 0.593019561960083
"RAX2" 0.71363387854401 3.95606794430487 0.135709733514304 0.593019561960083
"AACS" 0.700311184388467 5.56415049724819 0.135763716076614 0.593126062536677
"CNTNAP1" 0.705687545684794 6.28659211843451 0.135822542803054 0.593198981561865
"ZNF706" 0.705802334984382 5.15892106174117 0.135890054566732 0.593198981561865
"EFTUD2" 0.71808814766344 2.54826296711648 0.136020249730593 0.593198981561865
"CCDC14" 0.711745794174266 4.4062764197868 0.136025358501655 0.593198981561865
"EFCAB2" 0.702077193044099 5.8216609654122 0.13603344830493 0.593198981561865
"OVGP1" 0.976018723507294 -2.44880449714674 0.136049247590945 0.593198981561865
"SP7" 0.699945588575452 5.58876147044455 0.136076480088515 0.593198981561865
"FLVCR1" 0.720137395167137 2.19013381066845 0.136117804433406 0.593198981561865
"IFI44L" 0.702159875475432 5.34203509649001 0.136123487268743 0.593198981561865
"TMEM18" 0.705443461206043 7.47344809579796 0.136137706056896 0.593198981561865
"GALNTL5" 0.7117071858189 4.45448130661997 0.13614291090212 0.593198981561865
"GPHN" 0.705957754234764 5.12279947026443 0.136154792701068 0.593198981561865
"LLPH" 0.704740007185036 6.4920781056061 0.136202188005391 0.593198981561865
"IL11RA" -0.71446045584885 3.2224794949611 0.136245240835941 0.593198981561865
"SNRPD3" 0.703920212099156 5.22850442575448 0.136245431552164 0.593198981561865
"TM4SF19" 0.704676614522722 7.1937464938432 0.136260856911754 0.593198981561865
"DDX6" 0.711390202052093 4.31752003058593 0.136299716898832 0.593198981561865
"PGAP2" 0.712915210581096 3.64597506207087 0.136329412560221 0.593198981561865
"PPP1R32" 0.707910494609039 4.98985358270933 0.136377747099305 0.593198981561865
"SF3A3" 0.701787920401771 5.84696451498914 0.136387351744583 0.593198981561865
"rutabaga" 0.698732644961818 5.5112018165816 0.136402301885775 0.593198981561865
"JUP" 0.738988619149911 0.72081095002642 0.136452366307056 0.593287898740318
"MVD" -0.702830002992901 5.9419491414351 0.136540465135426 0.593542113091953
"ACSM4" 0.710653391212512 4.73655050725448 0.136659349949647 0.593838074015044
"UPK3A" 0.712048300913748 3.77831469991968 0.136695458307001 0.593838074015044
"TMEM234" 0.699508243239556 5.67292295087855 0.136697486859536 0.593838074015044
"NFAT5" 0.712556535236744 3.46195857542132 0.136768802518697 0.594019055345189
"RNASEH2B" 0.703671989495556 6.41539895486791 0.136838938123058 0.594164972191773
"LEF1" 0.704002644659177 6.14982793189009 0.136861723413351 0.594164972191773
"MYOZ2" 0.710863837675868 4.60528369169934 0.136921816768152 0.594228213129507
"LMO3" 0.703794066103824 6.19427822385981 0.136941079365863 0.594228213129507
"SPG11" 0.703168234025298 6.65669745634031 0.136970350627396 0.594228213129507
"ZNF735" 0.714424804704934 2.92737586859188 0.137016682859063 0.594228213129507
"FABP5" 0.703009670475249 6.69318565591968 0.137036707521841 0.594228213129507
"OR10A3" 0.711242315568239 3.8884743607323 0.13705428309412 0.594228213129507
"PACSIN2" 0.703770341975025 7.52806041831978 0.137092240452938 0.594264156787015
"NUP43" 0.710183882146798 4.57861235148608 0.13723500091359 0.594632921097613
"TAP2" 0.718483162100876 2.17887429010039 0.137254943030826 0.594632921097613
"CANT1" 0.697843873795026 5.59363145834367 0.137266368486614 0.594632921097613
"DEFB133" 0.709265597600567 4.40847119954563 0.137384046524136 0.595014018578373
"KDM8" 0.697795382737288 5.44579327135528 0.137542208685638 0.595502755395792
"SACM1L" -0.709849488800099 4.14002936405106 0.137579986591346 0.595502755395792
"SERPINA1" 0.706611485449657 4.9354744849585 0.13759705723319 0.595502755395792
"RNF26" 0.791575638882425 -0.96148313007579 0.137653801271611 0.595502755395792
"TWISTNB" 0.708809696039964 4.42542036163653 0.137672302865684 0.595502755395792
"OR2M3" 0.699660139727842 5.32504066926489 0.137675266349055 0.595502755395792
"ZNF577" 0.710225194405022 3.67502378844509 0.137777352653025 0.59579358404492
"RHBDD2" 0.719988453171605 1.91026081483103 0.137813086992579 0.59579358404492
"STARD7" 0.702419502858753 5.14847593433266 0.137859633320436 0.59579358404492
"RHPN1" 0.7020889175081 6.22367566032564 0.137861477811802 0.59579358404492
"CD2" 0.727629476357066 1.23303916847391 0.137915545823033 0.595887686068591
"COG1" 0.701784150655901 6.33179097333678 0.137942748754433 0.595887686068591
"GALNT2" 0.70180102116214 6.25421598110248 0.137996921240172 0.595911483402871
"RGS9BP" -0.699698542806792 5.90681297293985 0.138007756552639 0.595911483402871
"LIN7A" 0.701026851032825 6.82320464920236 0.138060912805059 0.596012531120289
"ZNF570" 0.701949393936347 7.57639270787328 0.138117438920464 0.596128079943077
"MDC1" 0.700668003289129 6.77119392213258 0.138290519957661 0.596644127867869
"NUTM2A" 0.700609353367159 6.75958883567136 0.138330972410467 0.596644127867869
"AAR2" 0.700478056791318 6.95367055617312 0.138335378975654 0.596644127867869
"IFNA16" -0.703294162899047 5.04030199574237 0.138432478405098 0.596644127867869
"NKX6-3" 0.70917048148489 3.57964395123848 0.138441978517682 0.596644127867869
"PIGY" 0.707917884584238 4.57027121358098 0.138465064575052 0.596644127867869
"SENP3-EIF4A1" -0.695139227222096 5.52338887219895 0.138465151049321 0.596644127867869
"ATP6V1D" 0.70103638924991 6.18889289991637 0.138476149563608 0.596644127867869
"TTC39B" 0.711349162903726 2.9853800527877 0.138565631497399 0.596644127867869
"BTN3A2" 0.736758766808425 0.718429097634059 0.138582960793521 0.596644127867869
"C17orf49" 0.716014270611576 2.17346597310969 0.138620730418993 0.596644127867869
"CLEC18B" 0.707178207934828 4.4517917860447 0.138625523254583 0.596644127867869
"MZT2B" 0.700371342727125 6.47758876332653 0.138633234668201 0.596644127867869
"BMP2" 0.696044030396846 5.67771857203478 0.138654007050319 0.596644127867869
"PHPT1" 0.700565287574836 6.18269705779432 0.13874406869397 0.596768304237227
"SPINK13" 0.695570880351162 5.64184793972536 0.138758799427219 0.596768304237227
"TUSC5" 0.697869356923407 5.87322660948998 0.138772241083171 0.596768304237227
"LINC00694" 0.708109361502321 3.71314800932927 0.138906664723503 0.596771483248605
"ELF3" 0.704350094044428 4.92305561103565 0.138929858625063 0.596771483248605
"MNT" 0.699626524398408 6.66893166073639 0.138932911369752 0.596771483248605
"SERINC5" 0.704956620864174 4.86673374240213 0.138954831870993 0.596771483248605
"MYOM1" 0.695405487610209 5.66920410858077 0.138975003108831 0.596771483248605
"BSG" 0.747066379225599 0.339542231664224 0.139027648131103 0.596771483248605
"REEP5" 0.699358465732418 6.74390032826574 0.139038531310698 0.596771483248605
"DHRSX" 0.699663954485603 6.45381591577232 0.13904359392961 0.596771483248605
"STK33" 0.706750396870169 4.23914529580539 0.139043791687476 0.596771483248605
"OR5A1" -0.706119124464527 4.37116764625427 0.139070904288577 0.596771483248605
"OR2B11" 0.700753917270031 5.10088997154462 0.139254692715536 0.597354355006351
"P2RX6" 0.705839630893093 4.34504755685296 0.139289288208511 0.597354355006351
"SERPINB2" 0.697667440963379 5.27254180176563 0.139299867831938 0.597354355006351
"MYB" 0.706336185478026 4.21398875431326 0.13933589250347 0.597354355006351
"NPAS1" -0.844025864321003 -1.44705119195028 0.139379352312401 0.597354355006351
"HSPA1B" 0.699084670907303 6.421900842862 0.139388567047759 0.597354355006351
"XXcos-LUCA11.5" 0.877139570381231 -1.92421814352503 0.139421100197645 0.597354355006351
"WISP2" 0.706987579133055 3.82521884881931 0.139445307973126 0.597354355006351
"C1QL3" 0.696913662168405 5.28523113532823 0.139600791280687 0.59789254867296
"PRRC2C" 0.705982567813746 4.65354345261277 0.139714634087309 0.5980359502325
"PCOLCE" 0.711812078461324 2.48919492190263 0.139746642924133 0.5980359502325
"MICA" -0.698168942522816 6.65582634527591 0.139758141916944 0.5980359502325
"ZNF576" 0.706628637932863 3.67476051118849 0.139763192003865 0.5980359502325
"CDK13" 0.698825740183622 5.15646425870045 0.13978836238771 0.5980359502325
"GGT6" 0.696399084407048 5.90160048032557 0.139817937625933 0.5980359502325
"REEP6" 0.698380396181864 6.33386486932409 0.139843262487596 0.5980359502325
"SCN4B" -0.697868734983307 7.10996762341246 0.13996120255342 0.598412561013354
"COQ4" 0.705034086309811 4.56873685233486 0.140058471006879 0.598700647191377
"SPOPL" 0.711587181485059 2.32636973553117 0.140094193809304 0.598725580583351
"CPA3" 0.697209137596044 7.00752459558397 0.140224432032401 0.598913938806093
"SLC7A9" 0.761458713550526 -0.349691216047474 0.140252389454618 0.598913938806093
"MAP3K10" 0.707071659799774 3.249033470397 0.140255330258995 0.598913938806093
"RPL7" 0.696067134537435 5.2650487814654 0.140275150580966 0.598913938806093
"KTN1" -0.705530952078752 3.78600144921073 0.140287764009694 0.598913938806093
"SLC17A3" 0.697605295337514 6.2252316907123 0.140369464219662 0.599055470976367
"arugula" 0.695049004145682 5.87588385177063 0.140380728908345 0.599055470976367
"CCNG2" 0.705087814961936 3.8633724928058 0.140469927737203 0.599260402644399
"GGTLC2" 0.699751567390808 5.03269020221393 0.140488585233792 0.599260402644399
"PDE1C" 0.705897760166558 3.39529310999557 0.140574474609968 0.599336603696519
"ZFP82" -0.704701080254375 4.02299321400329 0.140592865239753 0.599336603696519
"PTGER1" 0.691497884165677 5.49676986907161 0.140596210911584 0.599336603696519
"ASCL3" -0.704644093089707 3.80563070057151 0.140763125791227 0.599359936889768
"BBS10" 0.696711065738401 6.35370304053975 0.14076807105099 0.599359936889768
"MFSD12" 0.693339847254016 5.80214586063674 0.140775690150872 0.599359936889768
"FAM153B" 0.700279742343429 4.97206000111259 0.140789637843786 0.599359936889768
"CALD1" 0.691828441858041 5.6395224407356 0.140863892229604 0.599359936889768
"KRTAP26-1" -0.70188158207583 4.83657575352381 0.140864113631615 0.599359936889768
"GJE1" 0.70310128015642 4.3258025168469 0.140864973582143 0.599359936889768
"KCNK6" 0.696712280404206 7.37811002579068 0.140901394712149 0.599359936889768
"AL596220.1" 0.692854515697625 5.77811114628155 0.140912928015366 0.599359936889768
"TMEM68" -0.706623603597177 3.07553039263718 0.140939627811983 0.599359936889768
"SORCS1" 0.69640099987281 6.27359865679838 0.141008776059786 0.599359936889768
"PTP4A1" 0.700773981323599 4.90008745072481 0.141076895717617 0.599359936889768
"ZMYM6" 0.728967065152122 0.891906092408456 0.14108172884399 0.599359936889768
"KIF19" 0.69587035106562 7.12417522022551 0.141104387054288 0.599359936889768
"ZFPM1" 0.722554121134202 1.10095980251621 0.141131959367308 0.599359936889768
"PLEKHM2" -0.695407813603649 6.9218382881448 0.141159718025578 0.599359936889768
"RHOF" 0.694273198162692 5.92595045107379 0.141209082651219 0.599359936889768
"KRT6B" 0.705246548181943 3.27622934696942 0.14121887168946 0.599359936889768
"PSG11" 0.70576615730801 3.14697015114101 0.141241093728166 0.599359936889768
"HNMT" 0.695456866252527 7.03459224741976 0.141243304363192 0.599359936889768
"TAPBPL" 0.705112149765629 3.29249685452013 0.141256524717759 0.599359936889768
"CASC3" 0.69070546468189 5.60326533879691 0.141340524854868 0.599359936889768
"FAM221A" 0.709089026085124 2.44884749379423 0.141344544217447 0.599359936889768
"OR4K5" -0.692484850575338 5.36229206171437 0.14135404895521 0.599359936889768
"GPR34" -0.70666274157679 2.88757723162247 0.141381114490311 0.599359936889768
"FAM169B" 0.702427436352541 4.50787077892549 0.141386164750919 0.599359936889768
"SLC25A29" 0.695154585627706 6.73932806627788 0.141409568256255 0.599359936889768
"PCNX4" 0.70343829160107 3.73412689170905 0.141496179467581 0.59952367241491
"TMEM35A" 0.718410146325338 1.36158994505151 0.141513352626853 0.59952367241491
"VPS26B" -0.703263373008911 3.7794867006656 0.141553924520039 0.59952367241491
"CDHR2" 0.694995959786606 6.6126124805231 0.141576045113065 0.59952367241491
"PITX3" -0.713267377522287 1.97181604093402 0.141605166353101 0.59952367241491
"OPTC" 0.714785483166438 1.83751874949238 0.141664494098333 0.59952367241491
"SUMO4" -0.689747448128719 5.55808054903117 0.141678672327248 0.59952367241491
"SYDE1" 0.702090685721267 4.69324533726272 0.141687637422604 0.59952367241491
"NFX1" 0.702694054631473 3.84747901988045 0.141828138936442 0.599840934862069
"RAB29" 0.69078398809774 5.40739166533591 0.1418792632923 0.599840934862069
"TRAPPC12" 0.694146297127339 6.97373615113319 0.141922408557174 0.599840934862069
"MEIG1" 0.702876332322243 3.58140363872343 0.14194175390601 0.599840934862069
"RP1-20N18.10" -0.721254516073865 1.11937896340623 0.141965074593843 0.599840934862069
"CHTF18" 0.700999598371615 4.35239252683327 0.141976751949188 0.599840934862069
"ZFP41" 0.694603155079431 6.26946865348352 0.142031268577893 0.599840934862069
"GADD45GIP1" 0.692414040121961 5.90038801425946 0.142068256531922 0.599840934862069
"SLC16A7" 0.702235838975321 3.86317517920815 0.142071471814375 0.599840934862069
"PKD1L1" 0.712965196100256 1.76216082337261 0.142098773390349 0.599840934862069
"SEMA6A" -0.695003796867205 7.81866020201042 0.14210174165178 0.599840934862069
"TAOK1" 0.702763191232845 3.48261993760185 0.142148034420064 0.599840934862069
"PRAP1" 0.700554249834751 4.36812861997643 0.14219073060669 0.599840934862069
"KCNJ3" 0.702873047475173 3.43311119385326 0.142199514126124 0.599840934862069
"OR4K2" 0.694822436211599 5.13999054053704 0.142211801690378 0.599840934862069
"EML2" 0.701878428716868 3.82115078845361 0.142306875110429 0.600050248725398
"SAA1" 0.694267029600734 6.12613805070572 0.142342149770559 0.600050248725398
"NBPF20" -0.726012892473339 0.703429113339844 0.142393313379183 0.600050248725398
"LPAR2" 0.691486678884864 5.87465426487707 0.142397072284848 0.600050248725398
"RASSF2" 0.701869823231159 3.62745434024399 0.142466593046072 0.600050248725398
"CTRL" 0.694087865063095 5.15609173322653 0.142471766507393 0.600050248725398
"EXO5" 0.704106877959266 3.01605325065707 0.142507534872484 0.600050248725398
"ZNF214" -0.693630720018044 6.34771677057913 0.142520497948545 0.600050248725398
"GRIN1" 0.706198003255482 2.70194563401293 0.142531031073608 0.600050248725398
"KLF18" 0.692930716050429 6.70872048492002 0.142693767242342 0.600117220618335
"YOD1" 0.699536763590685 4.7528350251301 0.142737026900488 0.600117220618335
"EEFSEC" 0.699630094104647 4.39990937086597 0.142739081675559 0.600117220618335
"ST3GAL5" 0.688847342792622 5.43014066566795 0.142765427236388 0.600117220618335
"WDR26" 0.694829446411432 5.08392116588539 0.142766831356787 0.600117220618335
"AC126407.1" 0.691327048176834 5.91783553492288 0.14282566021904 0.600117220618335
"SLC27A6" -0.839918151934633 -1.48025017188177 0.142861247923473 0.600117220618335
"NOMO1" 0.692513125498272 6.81998107903608 0.142866582330223 0.600117220618335
"DPEP3" 0.699512982658424 4.4517621760465 0.142911884449849 0.600117220618335
"FANCA" 0.700020593669334 4.68376403706313 0.142916581230919 0.600117220618335
"SRSF1" -0.700581963426053 3.94263413714076 0.142950027055715 0.600117220618335
"MGST2" 0.69859794379201 4.79617188693783 0.14298194180192 0.600117220618335
"RAP1A" 0.73059193202837 0.66254479952607 0.142984859195354 0.600117220618335
"TMEM132C" 0.691220340215382 5.26918326394818 0.142990010643024 0.600117220618335
"IQGAP2" 0.695982210306916 4.99475369992944 0.142996330388463 0.600117220618335
"HOXD4" 0.698173685599099 4.82178883809729 0.14305613272863 0.600123595581666
"SERPINA4" 0.687626654860692 5.59271169388991 0.143057768903323 0.600123595581666
"MAPK6" 0.687945773684878 5.66044598868908 0.143183787262761 0.600367500205812
"C11orf24" 0.701681680936622 3.28424238134058 0.143199497314298 0.600367500205812
"SYT4" 0.703595914186384 2.84189357940265 0.143205826767679 0.600367500205812
"SLC35E2B" -0.696053386363788 4.95819719747479 0.143316751891606 0.600540210709975
"LRIT2" 0.700294151118295 3.64880983008778 0.143336116882104 0.600540210709975
"IFI27" 0.690076445991861 5.90377486379898 0.143433171258601 0.600540210709975
"TMBIM6" 0.688174103311721 5.40081896253506 0.143443280947525 0.600540210709975
"CAST" 0.70454885567207 2.35161144213559 0.14348978870779 0.600540210709975
"C1orf228" 0.69152377031195 6.70559482097171 0.143501236731983 0.600540210709975
"RPS7" 0.70143943761228 3.21551512572575 0.143504860420366 0.600540210709975
"OR4F3" 0.701635562749895 3.16476039106034 0.143521027771235 0.600540210709975
"HOXD1" -0.700540290881623 3.4215121058832 0.143535975160751 0.600540210709975
"TUBB" 0.687967094120404 5.74236190052788 0.143546828859236 0.600540210709975
"WDR43" 0.700360466545129 3.42495955801733 0.143638229842932 0.600651563003686
"NFKB2" 0.687901431965182 5.39092848035773 0.14369812995373 0.600651563003686
"GPR83" 0.690944976356791 6.85874928466638 0.143742232155678 0.600651563003686
"FAM49A" -0.698916820526666 4.05648491495401 0.143829485256933 0.600651563003686
"C3orf67" 0.698462741635942 4.60223119857179 0.143829901777031 0.600651563003686
"AMER3" 0.699632554598647 3.52635238966354 0.143830114933955 0.600651563003686
"SLC35F4" 0.704911462045117 2.35890522440253 0.143833006897397 0.600651563003686
"FOXH1" 0.687682149684034 5.38832402185996 0.14384998043581 0.600651563003686
"COQ6" -0.686629308405145 5.64920512757691 0.143890403324117 0.600651563003686
"ULBP3" 0.688607257219117 5.85560896517338 0.143901836052905 0.600651563003686
"GCFC2" 0.691495444810363 6.11980957934214 0.143933270493286 0.600651563003686
"C20orf141" 0.69247702279657 5.10121037643101 0.14393941314181 0.600651563003686
"ST7" 0.69911439726182 3.69849217829144 0.143963264638845 0.600651563003686
"SCUBE3" 0.688011601938777 5.82379747107528 0.143996822903212 0.60066646388468
"C1orf116" 0.699669107865526 3.42395776822066 0.144028093949798 0.600671819676953
"ACO2" 0.687357716082196 5.38311224134162 0.144089442404537 0.600802585513171
"SCN1B" 0.690113562359864 6.89478111230844 0.144199539031238 0.601013894252735
"SAMSN1" 0.702002541445905 2.78649011809791 0.144227445897286 0.601013894252735
"CT47A10" 0.708964558496942 1.82194109585406 0.144250618863942 0.601013894252735
"B3GNT9" 0.68847422138533 5.89334300640428 0.144275249428796 0.601013894252735
"SRD5A3" 0.698196386303148 3.94563531482326 0.144302217667009 0.601013894252735
"MIF4GD" 0.698113523893458 3.99273843565698 0.144320145342502 0.601013894252735
"HNF4G" 0.690428057533008 7.26404987856839 0.144362104655153 0.601063670411009
"PTPDC1" 0.695379632094798 4.84799309847835 0.14447692756856 0.601345500806942
"NDFIP2" 0.697563634798758 4.12706084572679 0.144489835524128 0.601345500806942
"SLC2A11" 0.696756990815689 4.5052468067836 0.144593436701785 0.601469635329346
"AKAIN1" 0.698996938323076 3.33574437978133 0.144602886147793 0.601469635329346
"RP4-809F18.1" 0.699327989122685 3.22433654785376 0.144676897922576 0.601469635329346
"FOXE3" 0.749482735667443 -0.250538428334898 0.144708150945204 0.601469635329346
"PWWP2A" 0.692294163651508 5.03359745073477 0.144718988561015 0.601469635329346
"MEPCE" 0.688786348165479 5.23008016269066 0.144778280307337 0.601469635329346
"ALPK1" 0.685747701789246 5.73175279620474 0.144783271152337 0.601469635329346
"NOXO1" 0.695551064407059 4.77269798138107 0.144874772565311 0.601469635329346
"ATP6V0D1" 0.689328293640255 6.46606303434188 0.14491341972763 0.601469635329346
"LRRC4" 0.697077116450316 3.99064144454639 0.144914027735379 0.601469635329346
"ZC3H12A" -3.54886833627223 -4.49197145052164 0.144944488643125 0.601469635329346
"C2CD2L" 3.54010145469015 -4.49264259747967 0.144944488643125 0.601469635329346
"CNGA4" -0.700123559517842 2.93527133803441 0.144959468869891 0.601469635329346
"UGT2A1" 0.689250661660801 5.18250013398149 0.144984165367134 0.601469635329346
"RPL10A" 0.702845615939139 2.5690929545621 0.145003897404061 0.601469635329346
"UMODL1" 0.690506034632927 5.10424538182338 0.145042304031244 0.601469635329346
"TRIM56" 0.836844669887015 -1.67290635577168 0.145055440862923 0.601469635329346
"CCDC71L" 0.684550543101006 5.44949055769457 0.145060147185666 0.601469635329346
"INTS6" 0.696801219953603 3.83894628130731 0.145173038710737 0.601813149506368
"PIAS4" 0.696370563075733 4.0027569746801 0.145312192415637 0.602265368565618
"PCDHB8" 0.722080013429718 0.741993612300773 0.145365399024133 0.602333151944102
"RP11-152F13.10" 0.708862665438733 1.48185261194017 0.145415565685002 0.602333151944102
"DHRS13" 0.695652863109155 4.19031661159072 0.145418757066631 0.602333151944102
"CLEC14A" -0.711009179707465 1.50085995597904 0.145524581457862 0.60264686607038
"PARP6" 0.688650206772441 6.10568421157185 0.145586866187187 0.602780181189653
"SLC20A1" 0.688834964232946 7.84692469235642 0.145651584739619 0.602874391407723
"RPP38" 0.693316705810827 4.84258275773097 0.145696565175994 0.602874391407723
"FCHSD2" 0.687931004317951 6.50041226958942 0.145699911577294 0.602874391407723
"PTPRCAP" 0.686186048456929 5.92279767576848 0.145833248198952 0.603208267137596
"SV2B" 0.687321710712116 6.81304000851979 0.145862071886857 0.603208267137596
"NETO1" 0.688677247656892 5.12713815635052 0.145870942340098 0.603208267137596
"FAM160A2" 0.695264254100322 4.07127292883492 0.145905283239507 0.603225743771015
"GINM1" -0.693351407326357 4.80100847488959 0.145947417594595 0.603252214965017
"TRIM6" 0.694822987726338 4.63598286095064 0.1459844573461 0.603252214965017
"GGN" 0.69553755584543 3.70751482831905 0.1460020337552 0.603252214965017
"BOP1" 0.688079165019836 7.7192848121452 0.146046514132527 0.603311553843812
"ETV4" 0.754114889057717 -0.438287037847483 0.146147770122997 0.603317085830418
"PGA5" 0.695321365227104 3.67809807798278 0.14614804918744 0.603317085830418
"CD200R1L" 0.689942623892546 5.02605649043372 0.146152824294812 0.603317085830418
"LINC00890" 0.682822451111121 5.66300666950427 0.146170585745982 0.603317085830418
"SATB1" 0.7041091109792 1.98812202353587 0.146222527995548 0.603317085830418
"RNF24" -0.682789892979559 5.43314512258697 0.146246353770288 0.603317085830418
"METTL1" 0.69813126013206 2.8483521906746 0.146291394378141 0.603317085830418
"PGA3" -0.687081636610996 6.27862641527777 0.146350891667056 0.603317085830418
"CS" 0.686653317617302 6.0234731273144 0.14635333115573 0.603317085830418
"KMT5B" 0.686416735319735 6.83425158082733 0.146376515775204 0.603317085830418
"UNC5B" 0.690314565445553 4.98182147713994 0.146379164152355 0.603317085830418
"ZNF778" 0.686218403386242 6.81998670940384 0.146500442495243 0.603692730636128
"DEFB135" 0.696863380702399 2.96916861718094 0.146761842891754 0.604645511099285
"PCDH17" 0.703754669361598 1.65342060879302 0.146850291885692 0.604885502110283
"LY75" 0.683247738845769 5.33492830694394 0.146960338033129 0.605214336172204
"CPNE2" 0.693637115033573 3.84249616821457 0.14699138942299 0.605217784487545
"CARD17" 0.685214493294193 6.9230596825612 0.147026132550027 0.605236428505877
